0,kinai,kinai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,32
0,kinai,blue_bird,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,33
0,kinai,transfer,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,33
0,kinai,abs_taebo,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,113
0,kinai,ho,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,38
0,kinai,drop_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,29
0,kinai,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,19
0,kinai,poscat,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,28
0,kinai,big,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,19
0,kinai,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,34
0,kinai,maru,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,33
0,blue_bird,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,32
0,blue_bird,blue_bird,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,17
0,blue_bird,transfer,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,18
0,blue_bird,abs_taebo,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,87
0,blue_bird,ho,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,36
0,blue_bird,drop_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,16
0,blue_bird,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,21
0,blue_bird,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,20
0,blue_bird,big,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,17
0,blue_bird,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,16
0,blue_bird,maru,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,30
0,transfer,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,30
0,transfer,blue_bird,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,18
0,transfer,transfer,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,30
0,transfer,abs_taebo,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,109
0,transfer,ho,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,40
0,transfer,drop_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,30
0,transfer,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,21
0,transfer,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,29
0,transfer,big,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,18
0,transfer,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,29
0,transfer,maru,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,25
0,abs_taebo,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,120
0,abs_taebo,blue_bird,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,91
0,abs_taebo,transfer,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,111
0,abs_taebo,abs_taebo,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,180
0,abs_taebo,ho,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,114
0,abs_taebo,drop_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,113
0,abs_taebo,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,47
0,abs_taebo,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,47
0,abs_taebo,big,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,54
0,abs_taebo,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,82
0,abs_taebo,maru,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,111
0,ho,kinai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,36
0,ho,blue_bird,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,35
0,ho,transfer,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,40
0,ho,abs_taebo,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,114
0,ho,ho,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,37
0,ho,drop_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,25
0,ho,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,22
0,ho,poscat,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,37
0,ho,big,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,19
0,ho,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,34
0,ho,maru,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,33
0,drop_bot,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,29
0,drop_bot,blue_bird,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,17
0,drop_bot,transfer,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,31
0,drop_bot,abs_taebo,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,79
0,drop_bot,ho,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,32
0,drop_bot,drop_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,24
0,drop_bot,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,22
0,drop_bot,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,19
0,drop_bot,big,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,23
0,drop_bot,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,24
0,drop_bot,maru,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,32
0,npc,kinai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,21
0,npc,blue_bird,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,23
0,npc,transfer,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,20
0,npc,abs_taebo,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,51
0,npc,ho,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,22
